Date,Header,Content,sentiment_score,impact_score,relevance_score,confidence,short_term_score,medium_term_score,sentiment_momentum,sentiment_volatility,sentiment_trend
2025-10-09,JPM|JPMorgan Chase & Co|GIá:299.310|Thay đổi%:2.58,JPM|JPMorgan Chase & Co|GIá:299.310|Thay đổi%:2.58,-0.00421,0.00421,0.980688,0.980688,-0.00421,-0.07534,-0.279688,0.602144,0.084311
2025-10-10,J.P. Morgan: VN-Index có thể tăng 300-500 điểm trong 12 tháng tới,J.P. Morgan: VN-Index có thể tăng 300-500 điểm trong 12 tháng tới,0.87967,0.87967,0.883556,0.883556,0.87967,0.242996,0.88388,0.676353,-0.151085
2025-10-10,J.P. Morgan: Mục tiêu 2.200 điểm của VN-Index không còn xa vời trong 12 tháng tới,J.P. Morgan: Mục tiêu 2.200 điểm của VN-Index không còn xa vời trong 12 tháng tới,0.619689,0.619689,0.628852,0.628852,0.619689,0.36856,-0.259981,0.655785,-0.226376
2025-10-12,J.P. Morgan: MSN nằm trong nhóm cổ phiếu hưởng lợi từ dòng vốn hậu nâng hạng,J.P. Morgan: MSN nằm trong nhóm cổ phiếu hưởng lợi từ dòng vốn hậu nâng hạng,0.227044,0.227044,0.760084,0.760084,0.227044,0.321388,-0.392645,0.578833,-0.17112
2025-10-13,J.P.Morgan dự báo VN-Index có thể lên đến 2.200 điểm,J.P.Morgan dự báo VN-Index có thể lên đến 2.200 điểm,0.046339,0.046339,0.944895,0.944895,0.046339,0.229705,-0.180705,0.578645,-0.089337
2025-10-13,Chỉ số chứng khoán quan trọng của Việt Nam lần đầu vượt 2.000 điểm,Chỉ số chứng khoán quan trọng của Việt Nam lần đầu vượt 2.000 điểm,0.756836,0.756836,0.767526,0.767526,0.756836,0.405415,0.710497,0.50943,-0.206328
2025-10-13,"JPMorgan nâng mục tiêu VN-Index lên 2.200 điểm, điểm tên 22 cổ phiếu hưởng lợi","JPMorgan nâng mục tiêu VN-Index lên 2.200 điểm, điểm tên 22 cổ phiếu hưởng lợi",0.927936,0.927936,0.932044,0.932044,0.927936,0.579589,0.1711,0.55778,-0.311079
2025-10-13,"J.P. Morgan dự báo VN-Index lên 2.200 điểm, gọi tên 22 cổ phiếu hút tiền mạnh khi nâng hạng","J.P. Morgan dự báo VN-Index lên 2.200 điểm, gọi tên 22 cổ phiếu hút tiền mạnh khi nâng hạng",0.9405,0.9405,0.944494,0.944494,0.9405,0.699893,0.012564,0.419614,-0.367376
2025-10-13,"J.P. Morgan dự báo VN-Index lên 2.200 điểm, các công ty chứng khoán trong nước thì sao?","J.P. Morgan dự báo VN-Index lên 2.200 điểm, các công ty chứng khoán trong nước thì sao?",-0.185488,0.185488,0.789062,0.789062,-0.185488,0.404766,-1.125987,0.425546,-0.121588
2025-10-14,"Loạt “cá mập” ngoại Dragon Capital, VinaCapital, J.P. Morgan, Pyn Elite Fund dự báo về chứng khoán Việt Nam","Loạt “cá mập” ngoại Dragon Capital, VinaCapital, J.P. Morgan, Pyn Elite Fund dự báo về chứng khoán Việt Nam",-0.001664,0.001664,0.979884,0.979884,-0.001664,0.269289,0.183823,0.446563,-0.013242
2025-10-16,"CEO JPMorgan: ""Đây là lần hiếm hoi trong đời tôi thấy nắm giữ vàng là hợp lý""","TIN MỚI Phát biểu tại Hội nghị Những người phụ nữ quyền lực nhất do Fortune tổ chức ở Washington trong tuần này, ông Dimon đã cho thấy sự thay đổi thái độ của bản thân với vàng. Dimon cho biết ông thấy có những điều hợp lý trong việc sở hữu kim loại quý đồng thời từ chối trả lời câu hỏi rằng giá vàng liệu đã quá cao sau cú tăng giá lịch sử hay chưa. “Tôi không phải người thích đầu tư vàng. Bạn phải mất tới 4% để sở hữu nó. Tuy nhiên, giá vàng có thể lên tới 5.000 USD hoặc 10.000 USD trong moi trường như thế này. Đây là một trong số ít lần trong đời tôi thấy việc có một ít vàng trong danh mục đầu tư là hợp lý”, ông Dimon chia sẻ. Chỉ 2 năm trước, vàng vẫn có giá chưa tới 2.000 USD/ounce. Tuy nhiên, giá vàng hiện tại đã đạt tới hơn 4.200 USD/ounce. Nhìn chung, giá vàng đã tăng mạnh phản ánh nhu cầu của nhà đầu tư đối với tài sản trú ẩn an toàn trong bối cảnh lo ngại về lạm phát và bất ổng địa chính trị. “Giá tài sản đang ở mức khá cao. Trong thâm tâm tôi, điều đó ảnh hưởng đến hầu hết mọi thứ vào thời điểm này”, ông Dimon nhận định. Tuần trước, tỷ phú Ken Griffin, nhà sáng lập Citadel, cho biết các nhà đầu tư đang bắt đầu coi vàng là tài sản an toàn hơn đồng USD. Ông Griffin cũng mô tả diễn biến này là “đáng lo ngại”. Nguồn: Financial Review﻿ Sản xuất 40 tấn vàng/năm, nền kinh tế chưa đầy 7 triệu dân lên kế hoạch dự trữ vàng lần đầu tiên trong lịch sử, không giới hạn số lượng",0.665186,0.665186,0.71575,0.71575,0.665186,0.401255,0.66685,0.425471,-0.106238
2025-10-17,"Chứng khoán Mỹ giảm mạnh vì vụ phá sản First Brand lan rộng ra ngành ngân hàng, CEO JPMorgan Chase cảnh báo nóng","TIN MỚI Hãng tin CNN cho hay phiên giao dịch Thứ Năm (16/10/2025) đen tối vừa qua đã giáng một đòn mạnh vào Phố Wall, khi nỗi lo về rủi ro tín dụng và gian lận bắt đầu lan rộng từ các góc khuất của thị trường đến tận ngành ngân hàng khu vực. Thông tin về việc ngân hàng Zions Bancorp sẽ chịu khoản lỗ khoảng 50–60 triệu USD do hai khoản vay với các bên thế chấp (borrowers) mà Zions cho là có sai sót, làm giả thông tin, vi phạm hợp đồng đã làm chấn động thị trường. Không dừng lại đó, ngân hàng Western Alliance cũng thông báo đang khởi kiện một bên vay vì cáo buộc gian lận. Những thông tin này diễn ra sau khi công ty cho vay ô tô dưới chuẩn Tricolor Holdings và nhà cung cấp phụ tùng First Brands phá sản đã khiến Phố Wall phải nhìn lại hệ thống tín dụng. Sự sụt giảm đồng loạt của các chỉ số chứng khoán Mỹ, dẫn đầu là nhóm tài chính, cho thấy những vụ phá sản nhỏ ban đầu như Tricolor Holdings và First Brands không phải là sự cố đơn lẻ mà là dấu hiệu cảnh báo về những vấn đề sâu xa hơn trong hệ thống. ""Thị trường trước đây phản ứng như mọi chuyện rồi sẽ ổn thôi (sau vụ First Brands phá sản) nhưng tôi không chắc về điều đó đâu"", CEO Dimon nhận định khi nhắc lại việc JPMorgan Chase từng phải cứu Bear Stearns khỏi phá sản trong cuộc khủng hoảng năm 2008. Dấu hiệu rạn nứt Hai vụ phá sản tưởng như chỉ liên quan đến lĩnh vực ô tô của Tricolor Holdings và First Brands đang dần bộc lộ sức công phá vượt xa phạm vi ngành công nghiệp. Cả hai đều phơi bày một thực tế đáng lo: hệ thống tín dụng Mỹ đang tồn tại những ""mảng tối"" về chất lượng cho vay, trong khi thị trường tài chính lại quá yên tâm với đà tăng trưởng kéo dài suốt hai năm qua. Tricolor Holdings, một công ty cho vay mua ô tô dưới chuẩn tại Dallas, đã sụp đổ vào tháng 9 sau khi hàng loạt khách hàng không còn khả năng trả nợ trong bối cảnh giá xe tăng kỷ lục và chi phí sinh hoạt leo thang. Ngay cả JPMorgan Chase, ngân hàng lớn nhất nước Mỹ, cũng thừa nhận thiệt hại 170 triệu USD do liên đới đến các khoản vay của Tricolor, một con số không lớn với ""pháo đài tài chính"" của JPMorgan, nhưng đủ để khiến giới đầu tư giật mình. Chỉ vài tuần sau, First Brands, nhà cung cấp phụ tùng ô tô tư nhân, tiếp tục gây chấn động khi nộp đơn xin phá sản vì cấu trúc tài chính mờ ám. Các nhà điều tra phát hiện công ty này sử dụng ""vay ngoài bảng cân đối"" để che giấu nợ, thậm chí tái sử dụng cùng một hóa đơn để vay nhiều lần từ các tổ chức tín dụng khác nhau. Bộ Tư pháp Mỹ đã mở cuộc điều tra hình sự, và các chủ nợ hiện đứng trước nguy cơ mất hàng tỷ USD. Hai vụ việc liên tiếp khiến giới quan sát liên tưởng đến những ngày đầu của khủng hoảng 2008, khi sự sụp đổ của hai quỹ Bear Stearns từng bị xem nhẹ, cho đến khi toàn bộ hệ thống tài chính Mỹ lung lay. Phản ứng trên thị trường tài chính diễn ra nhanh chóng. Chỉ trong phiên giao dịch thứ Năm, chứng khoán Mỹ đồng loạt lao dốc: Dow Jones mất hơn 300 điểm, S&P 500 giảm 0,63%, Nasdaq giảm gần nửa phần trăm. Riêng nhóm ngân hàng khu vực vốn được coi là ""mạch máu"" của tín dụng nội địa chịu cú đòn nặng nhất. Zions Bancorp rơi 13% sau khi công bố khoản lỗ 50 triệu USD vì nợ xấu, còn Western Alliance Bancorp mất gần 11% khi tiết lộ đang kiện một khách vay vì gian lận. Cổ phiếu Jefferies, một ngân hàng đầu tư lớn khác, cũng giảm hơn 10% do tiếp xúc với First Brands, mức giảm mạnh nhất kể từ tháng Tư. Chỉ số KBW Nasdaq Regional Banking Index sụt hơn 6%, đánh dấu một trong những phiên tệ nhất kể từ mùa xuân năm nay. Tâm lý hoảng sợ lan khắp Phố Wall. Chỉ số VIX, thước đo biến động thường được gọi là ""chỉ số sợ hãi"", tăng vọt hơn 22%, trong khi chỉ số Fear & Greed Index của CNN lần đầu rơi vào vùng ""cực kỳ sợ hãi"" kể từ tháng 4. Giới đầu tư đổ xô tìm nơi trú ẩn: vàng lập đỉnh 4.300 USD/ounce, lợi suất trái phiếu chính phủ Mỹ giảm mạnh khi dòng tiền tháo chạy khỏi cổ phiếu. Còn nhiều con gián khác Trước diễn biến này, Jamie Dimon, CEO của JPMorgan Chase, người từng tham gia cứu Bear Stearns năm 2008, đã lên tiếng cảnh báo. Ông cho rằng các vụ việc như Tricolor hay First Brands có thể chỉ là ""dấu hiệu đầu tiên"" của một vấn đề tín dụng lớn hơn đang bị che giấu dưới bề mặt. ""Tôi có lẽ không nên nói điều này nhưng khi bạn thấy một con gián thì có lẽ sẽ có nhiều con hơn ở đằng sau...Mọi người nên cảnh giác về điều này"", CEO Jamie Dimon của JPMorgan Chase cảnh báo trong cuộc họp với giới phân tích. Ông nhấn mạnh rằng định giá tài sản đang ở mức quá cao, chênh lệch tín dụng quá thấp, và nếu kinh tế Mỹ bước vào chu kỳ suy thoái, ""sẽ có rất nhiều khoản vay gặp vấn đề."" Cảnh báo của Dimon vang lên như hồi chuông báo động. Ông không nói thị trường sắp sụp đổ, nhưng ngụ ý rằng sự tự mãn đang khiến hệ thống tài chính dễ tổn thương hơn bao giờ hết. Sự tương đồng với năm 2008 không thể bỏ qua. Khi ấy, khủng hoảng bắt đầu từ các khoản vay thế chấp dưới chuẩn, những hợp đồng tài chính phức tạp và sự thiếu minh bạch trong báo cáo của các định chế lớn. Giờ đây, bức tranh tương tự đang xuất hiện với các khoản vay doanh nghiệp tư nhân, tín dụng ô tô, và quỹ tín dụng phi ngân hàng (private credit), lĩnh vực đang tăng trưởng nhanh nhưng giám sát lỏng lẻo. Dù các chuyên gia cho rằng tình hình hiện tại chưa tới mức hệ thống, nhưng chuỗi sự kiện vừa qua cho thấy rủi ro tín dụng đã rời khỏi vùng an toàn. Một khi kinh tế chậm lại, những doanh nghiệp đang ""bơi mà không mặc đồ"", như cách Warren Buffett ví von, sẽ bị phơi bày. ""Bạn chẳng biết ai đang bơi mà không mặc đồ cho đến khi cơn sóng thần ập tới đâu"", Warren Buffett nói. Theo CNN, những gì đang diễn ra không phải là khủng hoảng, ít nhất là chưa. Tuy nhiên sự hoảng sợ trong ngành ngân hàng khu vực, phản ứng cực đoan của thị trường, và cảnh báo của những người như Jamie Dimon cho thấy sự mong manh của hệ thống tài chính Mỹ sau nhiều năm tăng trưởng quá nóng. Nếu những ""con gián"" Tricolor và First Brands chỉ là khởi đầu, Phố Wall có lẽ sắp phải chuẩn bị tinh thần cho một cuộc kiểm chứng đau đớn khác, giống như 2008, khi mọi người chỉ nhận ra vấn đề thật sự sau khi quá muộn. *Nguồn: CNN, Fortune, BI",-0.047487,0.047487,0.763606,0.763606,-0.047487,0.251674,-0.712673,0.431519,0.01072
2025-10-17,Chủ tịch JP Morgan Chase cảnh báo: Đã có 'phát súng đầu tiên' báo hiệu 1 cuộc khủng hoảng tài chính đang âm thầm tích tụ,Chủ tịch JP Morgan Chase cảnh báo: Đã có 'phát súng đầu tiên' báo hiệu 1 cuộc khủng hoảng tài chính đang âm thầm tích tụ,-0.913657,0.913657,0.923018,0.923018,-0.913657,-0.13677,-0.86617,0.587133,0.287152
2025-10-24,Dự báo vàng của JP Morgan: Giá có thể đạt 5.056 đô la vào năm tới,Dự báo vàng của JP Morgan: Giá có thể đạt 5.056 đô la vào năm tới,0.550987,0.550987,0.5632,0.5632,0.550987,0.092483,1.464645,0.595125,0.096055
2025-10-24,JPMorgan sẽ cho phép khách hàng vay thế chấp bằng BTC và ETH,JPMorgan sẽ cho phép khách hàng vay thế chấp bằng BTC và ETH,0.758495,0.758495,0.763725,0.763725,0.758495,0.314487,0.207508,0.607347,-0.071665
2025-10-24,Nóng hổi: JPMorgan chính thức chấp nhận Bitcoin và Ethereum làm tài sản thế chấp!,Nóng hổi: JPMorgan chính thức chấp nhận Bitcoin và Ethereum làm tài sản thế chấp!,0.596535,0.596535,0.60873,0.60873,0.596535,0.408503,-0.16196,0.597306,-0.131992
2025-10-29,Bộ Tài chính Việt Nam tăng cường hợp tác với Ngân hàng JP Morgan,Bộ Tài chính Việt Nam tăng cường hợp tác với Ngân hàng JP Morgan,0.974879,0.974879,0.978492,0.978492,0.974879,0.597295,0.378345,0.602695,-0.25427
2025-10-29,Bộ Tài chính và Ngân hàng JP Morgan ký Biên bản ghi nhớ hợp tác trong lĩnh vực tài chính,Bộ Tài chính và Ngân hàng JP Morgan ký Biên bản ghi nhớ hợp tác trong lĩnh vực tài chính,0.592309,0.592309,0.599616,0.599616,0.592309,0.595633,-0.38257,0.573083,-0.228866
2025-11-06,JPMorgan nhận thấy Bitcoin hấp dẫn hơn vàng sau khi giá giảm,JPMorgan nhận thấy Bitcoin hấp dẫn hơn vàng sau khi giá giảm,0.774169,0.774169,0.79382,0.79382,0.774169,0.655145,0.181859,0.563201,-0.249576
2025-11-11,Ra mắt JPM Coin cho phép thanh toán tức thì 24/7 cho các tổ chức,Ra mắt JPM Coin cho phép thanh toán tức thì 24/7 cho các tổ chức,0.71566,0.71566,0.723758,0.723758,0.71566,0.675317,-0.058508,0.552652,-0.240214
2025-11-11,"JPMorgan hợp tác với ngân hàng lớn nhất Singapore, DBS, để chuyển khoản tiền gửi được mã hóa","JPMorgan hợp tác với ngân hàng lớn nhất Singapore, DBS, để chuyển khoản tiền gửi được mã hóa",0.603542,0.603542,0.608525,0.608525,0.603542,0.651392,-0.112118,0.550532,-0.200247
2025-11-13,JPMorgan Ra Mắt Token Tiền Gửi JPMD Trên Base Của Coinbase Để Thanh Toán Nhanh Chóng,JPMorgan Ra Mắt Token Tiền Gửi JPMD Trên Base Của Coinbase Để Thanh Toán Nhanh Chóng,0.016558,0.016558,0.97614,0.97614,0.016558,0.439781,-0.586984,0.544302,-0.030026
2025-11-15,"Bi hài JPMorgan bị 1 nữ founder lừa 175 triệu USD nhưng vẫn phải chi tiền cho người này nâng cấp khách sạn, thuê luật sư","TIN MỚI Charlie Javice – từng được ca ngợi là ngôi sao trẻ của giới khởi nghiệp Mỹ – giờ trở thành nhân vật trung tâm của một trong những vụ bê bối tốn kém và gây bức xúc nhất đối với JPMorgan Chase. Nhưng câu chuyện không chỉ dừng lại ở việc cô bị kết án vì lừa đảo 175 triệu USD. Điều khiến công chúng sửng sốt là: chính JPMorgan – nạn nhân của vụ lừa – lại phải chi trả hàng chục triệu USD cho phí luật sư và thậm chí… hóa đơn nhà hàng, khách sạn của Javice, theo hồ sơ được Reuters ghi nhận. Năm 2021, JPMorgan quyết định mua lại startup Frank của Javice với giá 175 triệu USD sau khi cô tuyên bố nền tảng đã có tới 4,25 triệu sinh viên sử dụng. Nhưng các công tố viên liên bang phát hiện ra rằng số người dùng thực chỉ khoảng 300.000. Phần còn lại, Javice bị cáo buộc đã thuê một chuyên gia dữ liệu để tạo ra một bộ “dữ liệu giả lập” nhằm thuyết phục ngân hàng rằng Frank đang sở hữu hàng triệu khách hàng thật. Khi sự thật phơi bày, vụ mua lại trở thành một trong những sai lầm thẩm định nghiêm trọng nhất của JPMorgan – và mở ra một chuỗi hậu quả tài chính không ai ngờ tới. Do trong hợp đồng mua lại có điều khoản bảo hộ (indemnification), JPMorgan buộc phải chi trả toàn bộ chi phí pháp lý cho Javice cho đến khi có phán quyết cuối cùng. Điều đó dẫn tới một nghịch lý: ngân hàng phải trả tiền để người đã lừa họ… thuê luật sư chống lại họ. Theo các hồ sơ mà Financial Times tiếp cận, hóa đơn chi phí đã vượt 60 triệu USD cho riêng Javice, và tổng chi trả cho cô cùng cộng sự lên tới hơn 115 triệu USD. Trong đơn gửi tòa, JPMorgan nêu rằng Javice đã yêu cầu bồi hoàn tiền nâng cấp phòng khách sạn, những bữa ăn sang trọng và ví dụ điển hình là hóa đơn rượu vang và nhà hàng mà ngân hàng cho rằng “không liên quan gì đến việc bào chữa”. Một hãng luật duy nhất mà Javice thuê đã gửi hóa đơn tới 35,6 triệu USD – con số mà các chuyên gia pháp lý đánh giá là “bất thường ở mọi cấp độ”. JPMorgan khẳng định họ không thể tiếp tục chi trả cho mức phí vô lý. Trước đó, Charlie Javice đã bị tòa án liên bang Mỹ tuyên án 85 tháng tù (hơn 7 năm) vì nhiều tội danh gian lận liên quan đến thương vụ bán công ty cho JPMorgan Chase. Đây là cái kết gây chấn động cho một nhân vật từng được ca ngợi là gương mặt trẻ triển vọng trong giới khởi nghiệp. Bản án dành cho Charlie Javice được coi là lời cảnh tỉnh đối với cộng đồng khởi nghiệp, đặc biệt trong lĩnh vực fintech, nơi dữ liệu khách hàng thường là yếu tố quyết định trong việc thu hút đầu tư và mua bán sáp nhập. Sự việc cũng làm dấy lên nhiều tranh cãi về quy trình thẩm định đầu tư ở những thương vụ hàng trăm triệu USD, khi ngay cả một tập đoàn lớn như JPMorgan cũng bị “qua mặt”. Giới quan sát so sánh trường hợp của Javice với Elizabeth Holmes, nhà sáng lập Theranos, như một ví dụ điển hình cho “mặt tối” của thế giới startup: đằng sau ánh hào quang của những ý tưởng lớn, những tấm huy chương danh giá, có thể là những con số bị thổi phồng và sự thật bị bóp méo. Bản án 85 tháng tù không chỉ là sự trả giá cá nhân cho Javice mà còn là một lời nhắc nhở nghiêm khắc về sự minh bạch, tính liêm chính và trách nhiệm pháp lý trong kinh doanh. Theo: Reuters, The NY Times",-0.841167,0.841167,0.873507,0.873507,-0.841167,0.012798,-0.857725,0.523976,0.277818
2025-11-18,"Mỹ gánh 'núi nợ' lên tới 38.000 tỷ USD, JPMorgan cảnh báo kịch bản ‘thả lạm phát’ để xóa nợ","Mỹ gánh 'núi nợ' lên tới 38.000 tỷ USD, JPMorgan cảnh báo kịch bản ‘thả lạm phát’ để xóa nợ",-0.875567,0.875567,0.893207,0.893207,-0.875567,-0.283324,-0.0344,0.673582,0.462872
2025-11-20,"JPMorgan: Bitcoin rơi về đáy rồi sẽ tăng lại, đe dọa vàng vào năm 2026","JPMorgan: Bitcoin rơi về đáy rồi sẽ tăng lại, đe dọa vàng vào năm 2026",-0.971456,0.971456,0.979459,0.979459,-0.971456,-0.512701,-0.095889,0.767366,0.582628
2025-11-24,"JPMorgan bất ngờ khóa tài khoản ngân hàng của CEO strike, chuyện gì đang xảy ra?","JPMorgan bất ngờ khóa tài khoản ngân hàng của CEO strike, chuyện gì đang xảy ra?",-0.753233,0.753233,0.764505,0.764505,-0.753233,-0.592879,0.218223,0.79979,0.584408
2025-11-24,Cộng đồng bitcoin kêu gọi tẩy chay JP Morgan vì kế hoạch loại bỏ khỏi chỉ số MSCI,Cộng đồng bitcoin kêu gọi tẩy chay JP Morgan vì kế hoạch loại bỏ khỏi chỉ số MSCI,-0.013995,0.013995,0.939528,0.939528,-0.013995,-0.399917,0.739239,0.726912,0.39092
2025-11-25,JP Morgan: Giá dầu thô có thể về 30 USD/thùng,JP Morgan: Giá dầu thô có thể về 30 USD/thùng,0.028681,0.028681,0.952035,0.952035,0.028681,-0.257051,0.042675,0.690325,0.251643
2025-11-26,"Mua vào cổ phiếu Magnificent 7 này sau khi giảm giá hậu báo cáo, JPMorgan khuyến nghị","Mua vào cổ phiếu Magnificent 7 này sau khi giảm giá hậu báo cáo, JPMorgan khuyến nghị",0.613172,0.613172,0.632438,0.632438,0.613172,0.033023,0.584491,0.66838,0.020481
2025-11-26,JPMorgan: Giá dầu có thể lao dốc hơn 50% trong 2 năm tới,JPMorgan: Giá dầu có thể lao dốc hơn 50% trong 2 năm tới,0.100515,0.100515,0.828582,0.828582,0.100515,0.05552,-0.512657,0.605426,0.002462
2025-11-26,Sản phẩm mới của JPMorgan cho phép đặt cược lớn vào Bitcoin đến 2028,Sản phẩm mới của JPMorgan cho phép đặt cược lớn vào Bitcoin đến 2028,0.957068,0.957068,0.961176,0.961176,0.957068,0.356036,0.856553,0.665504,-0.212426
2025-11-28,"Ngân hàng lớn nhất Mỹ đảo ngược dự báo, chỉ ra Fed sẽ cắt giảm lãi suất cả trong cuộc họp tháng 12 và tháng 1","Ngân hàng lớn nhất Mỹ đảo ngược dự báo, chỉ ra Fed sẽ cắt giảm lãi suất cả trong cuộc họp tháng 12 và tháng 1",-0.524629,0.524629,0.546684,0.546684,-0.524629,0.062481,-1.481697,0.670279,0.017486
2025-12-01,Fed họp tháng 12: Cú “quay xe” của JPMorgan và ẩn số ghế nóng Chủ tịch,Fed họp tháng 12: Cú “quay xe” của JPMorgan và ẩn số ghế nóng Chủ tịch,-0.050614,0.050614,0.928896,0.928896,-0.050614,0.024783,0.474015,0.635659,0.042748
2025-12-05,"Nóng: Mặc cho thị trường giảm mạnh, JPMorgan dự báo giá Bitcoin sẽ vọt lên 170.000 USD trong vài tháng tới","Nóng: Mặc cho thị trường giảm mạnh, JPMorgan dự báo giá Bitcoin sẽ vọt lên 170.000 USD trong vài tháng tới",0.759027,0.759027,0.768176,0.768176,0.759027,0.269531,0.809641,0.638227,-0.136142
2025-12-06,JPMorgan nâng xếp hạng cổ phiếu Nippon Shinyaku nhờ thành công của thuốc DMD,JPMorgan nâng xếp hạng cổ phiếu Nippon Shinyaku nhờ thành công của thuốc DMD,0.819708,0.819708,0.826514,0.826514,0.819708,0.452923,0.060681,0.579424,-0.254171
2025-12-07,Kịch tính về việc các ngân hàng từ chối dịch vụ cho crypto: CEO JPMorgan kịch liệt phủ nhận cáo buộc thiên vị chính trị,Kịch tính về việc các ngân hàng từ chối dịch vụ cho crypto: CEO JPMorgan kịch liệt phủ nhận cáo buộc thiên vị chính trị,-0.846483,0.846483,0.860326,0.860326,-0.846483,0.019788,-1.666191,0.596843,0.079418
2025-12-08,JPMorgan: Đà tăng của chứng khoán Mỹ có thể khó duy trì sau khi Fed cắt giảm lãi suất,JPMorgan: Đà tăng của chứng khoán Mỹ có thể khó duy trì sau khi Fed cắt giảm lãi suất,-0.272731,0.272731,0.654752,0.654752,-0.272731,-0.077718,0.573752,0.611812,0.141501
2025-12-10,Cổ phiếu JPMorgan kéo lùi Dow Jones,Cổ phiếu JPMorgan kéo lùi Dow Jones,-0.00269,0.00269,0.970434,0.970434,-0.00269,-0.052709,0.270041,0.612631,0.110161
2025-12-10,Bitcoin hồi phục chỉ là “cú lừa”? JPMorgan cảnh báo tín hiệu lạnh sống lưng!,Bitcoin hồi phục chỉ là “cú lừa”? JPMorgan cảnh báo tín hiệu lạnh sống lưng!,-0.972346,0.972346,0.981154,0.981154,-0.972346,-0.359255,-0.969655,0.682169,0.31863
2025-12-11,JPMorgan đưa thương phiếu Mỹ lên Solana trong thương vụ on-chain lịch sử của Galaxy,JPMorgan đưa thương phiếu Mỹ lên Solana trong thương vụ on-chain lịch sử của Galaxy,0.114049,0.114049,0.877747,0.877747,0.114049,-0.201487,1.086394,0.682411,0.175593
2025-12-15,JP Morgan: VN-Index có thể đạt mốc 2.200 điểm năm sau,JP Morgan: VN-Index có thể đạt mốc 2.200 điểm năm sau,0.713375,0.713375,0.719935,0.719935,0.713375,0.103467,0.599326,0.647834,-0.058954
2025-12-15,JPMorgan ra mắt quỹ thị trường tiền tệ được mã hóa bằng Ethereum,JPMorgan ra mắt quỹ thị trường tiền tệ được mã hóa bằng Ethereum,0.891862,0.891862,0.895888,0.895888,0.891862,0.366265,0.178487,0.680795,-0.241052
2025-12-16,"JPMorgan: “VN-Index có thể cán mốc 2,200 điểm trong năm 2026”","JPMorgan: “VN-Index có thể cán mốc 2,200 điểm trong năm 2026”",0.614752,0.614752,0.621108,0.621108,0.614752,0.449094,-0.27711,0.695139,-0.277258
2025-12-22,Tiền mã hóa có đang trở nên quá lớn để JPMorgan có thể phớt lờ?,Tiền mã hóa có đang trở nên quá lớn để JPMorgan có thể phớt lờ?,-0.938231,0.938231,0.946261,0.946261,-0.938231,-0.013347,-1.552983,0.74404,0.079463
2025-12-22,"DTCC và JPMorgan vừa thiết lập lịch trình on-chain, nhưng chương trình thử nghiệm lại dựa vào một nút ""hoàn tác"" gây tranh cãi","DTCC và JPMorgan vừa thiết lập lịch trình on-chain, nhưng chương trình thử nghiệm lại dựa vào một nút ""hoàn tác"" gây tranh cãi",-0.054331,0.054331,0.882533,0.882533,-0.054331,-0.027008,0.883901,0.687846,0.081653
2026-01-13,Các stablecoin sinh lời ổn định đang chịu áp lực khi JPMorgan cảnh báo rủi ro,Các stablecoin sinh lời ổn định đang chịu áp lực khi JPMorgan cảnh báo rủi ro,-0.765169,0.765169,0.816325,0.816325,-0.765169,-0.273062,-0.710839,0.678128,0.249629
2026-01-14,Dòng tiền điện tử từ các tổ chức chuẩn bị bùng nổ khi JPMorgan dự đoán tăng trưởng do điều chỉnh pháp lý thúc đẩy vào năm 2025,Dòng tiền điện tử từ các tổ chức chuẩn bị bùng nổ khi JPMorgan dự đoán tăng trưởng do điều chỉnh pháp lý thúc đẩy vào năm 2025,0.68589,0.68589,0.691923,0.691923,0.68589,0.046589,1.451059,0.712712,-0.002467
2026-01-14,"Phố Wall nhuốm sắc đỏ, Dow Jones mất gần 400 điểm","Phố Wall nhuốm sắc đỏ, Dow Jones mất gần 400 điểm",-0.445012,0.445012,0.496479,0.496479,-0.445012,-0.117278,-1.130902,0.72843,0.114815
2026-01-14,"Ngân hàng lớn nhất nước Mỹ 'hụt hơi': Lợi nhuận giảm 7%, CEO lên tiếng cảnh báo rủi ro lớn chưa từng có","Ngân hàng lớn nhất nước Mỹ 'hụt hơi': Lợi nhuận giảm 7%, CEO lên tiếng cảnh báo rủi ro lớn chưa từng có",-0.960553,0.960553,0.9719,0.9719,-0.960553,-0.39837,-0.515541,0.726716,0.30466
2026-01-14,"Chứng khoán Mỹ tụt điểm giữa bất định, giá dầu tăng hơn 2,5%","Chứng khoán Mỹ tụt điểm giữa bất định, giá dầu tăng hơn 2,5%",0.423105,0.423105,0.542528,0.542528,0.423105,-0.124545,1.383658,0.739247,0.080056
2026-01-15,Dự kiến ​​dòng vốn đổ vào tiền điện tử năm 2026 sẽ tăng sau năm đạt 130 tỷ đô la,Dự kiến ​​dòng vốn đổ vào tiền điện tử năm 2026 sẽ tăng sau năm đạt 130 tỷ đô la,0.679063,0.679063,0.685424,0.685424,0.679063,0.143324,0.255958,0.735724,-0.118904
2026-01-21,BlackRock và JPMorgan sẽ gặp nhau tại London khi các quy định về thuế tiền điện tử của Anh chính thức có hiệu lực,BlackRock và JPMorgan sẽ gặp nhau tại London khi các quy định về thuế tiền điện tử của Anh chính thức có hiệu lực,0.024157,0.024157,0.970478,0.970478,0.024157,0.103602,-0.654906,0.668687,-0.079206
